year,make,model,trim,condition (5 is best),odometer,state,Ext Color,Date Sold,"Ave Price (for that make,model,trim, year)",Actual Selling Price,,,
2012,honda,civic,ex,3.7,27532,il,blue,2015-02-19T10:00:00.000Z,12250,11500,,,
2013,hyundai,sonata,gls,3.4,51970,co,red,2015-02-18T11:45:00.000Z,11600,11500,,,
2013,hyundai,sonata,gls,4.1,53537,co,burgundy,2015-02-18T11:45:00.000Z,11500,11500,,,
2013,hyundai,sonata,gls,3.7,35820,nj,red,2015-02-18T09:30:00.000Z,12450,11500,,,
2012,hyundai,sonata,gls,3.6,39632,fl,—,2015-02-17T09:30:00.000Z,11450,11500,,,
2013,ford,fiesta,se,4.6,7420,nv,silver,2015-02-13T12:00:00.000Z,10550,11500,,,
2012,honda,civic,ex,3.6,48331,pa,black,2015-02-13T09:00:00.000Z,11600,11500,,,
2012,hyundai,sonata,gls,3.9,47679,pa,blue,2015-02-13T09:00:00.000Z,10950,11500,,,
2013,ford,fiesta,se,4.2,1865,ca,gray,2015-02-12T12:00:00.000Z,11100,11500,,,
2012,honda,civic,ex,3.5,61848,ga,black,2015-02-12T10:00:00.000Z,11200,11500,,,
2012,hyundai,sonata,gls,3.6,20571,ga,red,2015-02-12T10:00:00.000Z,12400,11500,,,
2013,hyundai,sonata,gls,4.7,51250,mi,silver,2015-02-12T09:30:00.000Z,11600,11500,,,
2013,hyundai,sonata,gls,3.5,54457,co,gray,2015-02-11T11:45:00.000Z,11400,11500,,,
2013,hyundai,sonata,gls,4.4,52308,co,gray,2015-02-11T11:45:00.000Z,11500,11500,,,
2013,hyundai,sonata,gls,3.5,52869,co,white,2015-02-11T11:45:00.000Z,11500,11500,,,
2013,hyundai,sonata,gls,3.1,52587,co,gray,2015-02-11T11:45:00.000Z,11500,11500,,,
2012,hyundai,sonata,gls,3.5,29635,mn,black,2015-02-11T10:30:00.000Z,11950,11500,,,
2012,hyundai,sonata,gls,3.8,47959,mn,silver,2015-02-11T10:30:00.000Z,11000,11500,,,
2012,honda,civic,ex,3.3,31421,nj,black,2015-02-11T09:30:00.000Z,12150,11500,,,
2012,honda,civic,ex,3.4,39213,nj,blue,2015-02-11T09:30:00.000Z,11900,11500,,,
2012,honda,civic,ex,3.6,27487,nj,red,2015-02-11T09:30:00.000Z,12250,11500,,,
2012,hyundai,sonata,gls,4.8,13599,ny,white,2015-02-11T09:30:00.000Z,12750,11500,,,
2012,hyundai,sonata,gls,4.1,37542,oh,gray,2015-02-10T09:30:00.000Z,11450,11500,,,
2012,hyundai,sonata,gls,4.6,35295,oh,red,2015-02-10T09:30:00.000Z,11600,11500,,,
2012,hyundai,sonata,gls,3.5,43735,fl,gray,2015-02-10T09:30:00.000Z,11150,11500,,,
2013,hyundai,sonata,gls,4.2,45725,oh,blue,2015-02-10T09:30:00.000Z,11900,11500,,,
2012,honda,civic,ex,3.1,33086,pa,black,2015-02-06T09:00:00.000Z,12150,11500,,,
2013,hyundai,sonata,gls,3.5,52488,co,black,2015-02-04T11:45:00.000Z,11550,11500,,,
2013,hyundai,sonata,gls,3.5,52785,co,gray,2015-02-04T11:45:00.000Z,11550,11500,,,
2013,hyundai,sonata,gls,3.8,51967,tn,gray,2015-02-04T10:30:00.000Z,11600,11500,,,
2012,hyundai,sonata,gls,4.5,18325,nj,red,2015-02-04T09:30:00.000Z,12450,11500,,,
2013,hyundai,sonata,gls,3.7,40404,nj,red,2015-02-04T09:30:00.000Z,12250,11500,,,
2013,hyundai,sonata,gls,3.6,50674,mo,gray,2015-02-03T11:00:00.000Z,11650,11500,,,
2012,hyundai,sonata,gls,4,31906,fl,blue,2015-02-03T09:30:00.000Z,11800,11500,,,
2013,ford,fiesta,se,5,1814,fl,blue,2015-01-30T09:00:00.000Z,10950,11500,,,
2012,hyundai,sonata,gls,3.6,21150,pa,black,2015-01-30T09:00:00.000Z,12300,11500,,,
2012,hyundai,sonata,gls,4.2,37194,pa,gray,2015-01-30T09:00:00.000Z,11550,11500,,,
2012,hyundai,sonata,gls,4.4,36953,ga,silver,2015-01-29T10:00:00.000Z,11600,11500,,,
2012,nissan,rogue,s,3.6,55135,ca,silver,2015-01-28T12:30:00.000Z,12150,11500,,,
2012,hyundai,sonata,gls,4,32944,oh,black,2015-01-27T09:30:00.000Z,11750,11500,,,
2012,hyundai,sonata,gls,3.6,34811,fl,black,2015-01-27T09:30:00.000Z,11700,11500,,,
2012,hyundai,sonata,gls,3.5,32490,fl,—,2015-01-27T09:30:00.000Z,11800,11500,,,
2012,honda,civic,ex,3.7,34850,pa,gray,2015-01-23T09:00:00.000Z,12050,11500,,,
2012,honda,civic,ex,3.4,25584,pa,white,2015-01-23T09:00:00.000Z,12500,11500,,,
2012,honda,civic,ex,4.2,56185,pa,black,2015-01-23T09:00:00.000Z,11200,11500,,,
2012,hyundai,sonata,gls,3.5,28053,pa,gray,2015-01-23T09:00:00.000Z,12000,11500,,,
2013,hyundai,sonata,gls,3.8,33135,pa,silver,2015-01-23T09:00:00.000Z,12600,11500,,,
2013,hyundai,sonata,gls,3.5,54557,az,silver,2015-01-22T11:30:00.000Z,11400,11500,,,
2013,hyundai,sonata,gls,3.9,56492,ca,blue,2015-01-21T12:30:00.000Z,11300,11500,,,
2012,nissan,rogue,s,3.9,66752,nj,gray,2015-01-21T09:30:00.000Z,12300,11500,,,
2012,hyundai,sonata,gls,3.9,40340,fl,silver,2015-01-20T09:30:00.000Z,11400,11500,,,
2013,hyundai,sonata,gls,3.9,44698,nc,silver,2015-01-20T09:15:00.000Z,11950,11500,,,
2012,hyundai,sonata,gls,3.1,33679,pa,black,2015-01-16T09:00:00.000Z,11650,11500,,,
2012,hyundai,sonata,gls,4.1,32901,,black,2015-01-15T10:00:00.000Z,11700,11500,,,
2012,hyundai,sonata,gls,3.9,33774,ga,silver,2015-01-15T10:00:00.000Z,11700,11500,,,
2013,hyundai,sonata,gls,4,56336,ca,gray,2015-01-14T12:30:00.000Z,11150,11500,,,
2012,hyundai,sonata,gls,4.3,33272,mn,black,2015-01-14T10:30:00.000Z,11750,11500,,,
2013,hyundai,sonata,gls,3.8,54735,ca,silver,2015-01-13T20:30:00.000Z,11250,11500,,,
2012,hyundai,sonata,gls,4.5,46505,oh,black,2015-01-13T17:30:00.000Z,11000,11500,,,
2012,hyundai,sonata,gls,3.7,25015,oh,gray,2015-01-13T17:30:00.000Z,12000,11500,,,
2012,hyundai,sonata,gls,4.1,38198,oh,black,2015-01-13T17:30:00.000Z,11450,11500,,,
2012,honda,civic,ex,3.4,26495,pa,blue,2015-01-09T17:00:00.000Z,12300,11500,,,
2013,hyundai,sonata,gls,3.8,41270,pa,silver,2015-01-09T17:00:00.000Z,12050,11500,,,
2012,hyundai,sonata,gls,4,44746,ca,blue,2015-01-06T20:30:00.000Z,11000,11500,,,
2012,hyundai,sonata,gls,3.8,32833,pa,silver,2015-01-02T17:00:00.000Z,11600,11500,,,
2012,hyundai,sonata,gls,3.8,34678,pa,white,2015-01-02T17:00:00.000Z,11550,11500,,,
2011,nissan,rogue,sv,3.4,52717,va,silver,2014-12-29T18:15:00.000Z,14900,11500,,,
2012,honda,civic,ex,3.1,29967,ca,silver,2014-12-18T20:00:00.000Z,11900,11500,,,
2013,hyundai,sonata,gls,4.3,54830,ca,silver,2014-12-17T20:30:00.000Z,10950,11500,,,
2012,hyundai,sonata,gls,4.1,41602,mn,black,2014-12-17T18:30:00.000Z,11000,11500,,,
2012,hyundai,sonata,gls,3.7,48502,ca,gray,2014-12-16T20:00:00.000Z,10500,11500,,,
2013,ford,fiesta,se,4.4,7085,ca,red,2015-02-26T12:30:00.000Z,11050,11400,,,
2013,hyundai,sonata,gls,3.5,55186,co,silver,2015-02-25T11:45:00.000Z,11400,11400,,,
2012,honda,civic,ex,3.3,45189,nj,burgundy,2015-02-25T09:30:00.000Z,11600,11400,,,
2013,hyundai,sonata,gls,3.6,60184,nc,silver,2015-02-24T09:15:00.000Z,11150,11400,,,
2013,hyundai,sonata,gls,3.6,52047,tn,silver,2015-02-18T10:30:00.000Z,11600,11400,,,
2013,hyundai,sonata,gls,3.7,61139,fl,silver,2015-02-17T09:30:00.000Z,11100,11400,,,
2012,hyundai,sonata,gls,3.6,56784,nv,black,2015-02-13T12:00:00.000Z,10500,11400,,,
2012,hyundai,sonata,gls,4,45789,pa,black,2015-02-13T09:00:00.000Z,11050,11400,,,
2013,hyundai,sonata,gls,4.8,65643,pa,silver,2015-02-13T09:00:00.000Z,10850,11400,,,
2013,hyundai,sonata,gls,3.9,56842,ca,black,2015-02-12T11:30:00.000Z,11300,11400,,,
2013,hyundai,sonata,gls,3.7,61774,ga,white,2015-02-12T10:00:00.000Z,11000,11400,,,
2013,hyundai,sonata,gls,3.9,57459,nv,gray,2015-02-06T12:00:00.000Z,11300,11400,,,
2012,hyundai,sonata,gls,4.2,41590,tn,black,2015-02-04T10:30:00.000Z,11300,11400,,,
2013,hyundai,sonata,gls,3.3,39979,tn,silver,2015-02-04T10:30:00.000Z,12250,11400,,,
2012,hyundai,sonata,gls,3.9,33685,fl,blue,2015-02-03T09:30:00.000Z,11700,11400,,,
2012,hyundai,sonata,gls,4.3,41868,pa,white,2015-01-30T09:00:00.000Z,11350,11400,,,
2012,honda,civic,ex,3.3,17188,nj,blue,2015-01-28T10:00:00.000Z,12850,11400,,,
2012,honda,civic,ex,3.6,41947,nj,silver,2015-01-28T10:00:00.000Z,11800,11400,,,
2013,hyundai,sonata,gls,4.2,44897,nj,white,2015-01-28T10:00:00.000Z,12000,11400,,,
2012,hyundai,sonata,gls,4.2,39208,oh,silver,2015-01-27T09:30:00.000Z,11500,11400,,,
2012,hyundai,sonata,gls,4.5,33833,oh,blue,2015-01-27T09:30:00.000Z,11700,11400,,,
2012,hyundai,sonata,gls,4.3,43136,oh,red,2015-01-27T09:30:00.000Z,11300,11400,,,
2012,hyundai,sonata,gls,4,30965,oh,gray,2015-01-27T09:30:00.000Z,11850,11400,,,
2012,hyundai,sonata,gls,3.9,34487,pa,blue,2015-01-23T09:00:00.000Z,11700,11400,,,
2012,hyundai,sonata,gls,4,41990,pa,gray,2015-01-23T09:00:00.000Z,11350,11400,,,
2013,hyundai,sonata,gls,4.2,55024,az,silver,2015-01-22T11:30:00.000Z,11400,11400,,,
2012,hyundai,sonata,gls,3.4,40712,tx,black,2015-01-20T10:30:00.000Z,11400,11400,,,
2012,hyundai,sonata,gls,4.3,44980,pa,blue,2015-01-16T09:00:00.000Z,11150,11400,,,
2013,hyundai,sonata,gls,3.9,58019,ca,gray,2015-01-14T12:30:00.000Z,11050,11400,,,
2013,hyundai,sonata,gls,3.7,53101,tn,red,2015-01-14T10:30:00.000Z,11350,11400,,,
2012,hyundai,sonata,gls,3.6,32138,oh,black,2015-01-13T17:30:00.000Z,11700,11400,,,
2012,hyundai,sonata,gls,4.3,33357,oh,black,2015-01-13T17:30:00.000Z,11650,11400,,,
2012,hyundai,sonata,gls,3.3,25198,pa,blue,2015-01-09T17:00:00.000Z,12050,11400,,,
2013,hyundai,sonata,gls,3.6,57379,la,blue,2015-01-07T18:00:00.000Z,11000,11400,,,
2013,ford,fiesta,se,4.9,2256,nj,black,2015-01-07T17:00:00.000Z,10800,11400,,,
2012,hyundai,sonata,gls,3.6,34427,fl,—,2015-01-06T09:30:00.000Z,11550,11400,,,
2013,toyota,corolla,s,3.6,29738,az,gray,2014-12-30T19:00:00.000Z,13200,11400,,,
2012,hyundai,sonata,gls,4.5,33361,oh,black,2014-12-30T17:30:00.000Z,11600,11400,,,
2013,hyundai,sonata,gls,3.9,56889,az,black,2014-12-30T08:00:00.000Z,11050,11400,,,
2012,hyundai,sonata,gls,3.9,34864,pa,red,2014-12-19T17:00:00.000Z,11400,11400,,,
2013,hyundai,sonata,gls,3.9,36416,ca,blue,2014-12-17T20:30:00.000Z,12150,11400,,,
2012,hyundai,sonata,gls,4.4,26276,pa,white,2015-02-27T09:00:00.000Z,12350,11300,,,
2013,hyundai,sonata,gls,3.6,57427,co,silver,2015-02-25T11:45:00.000Z,11300,11300,,,
2013,ford,fiesta,se,4.8,6132,pa,gray,2015-02-25T09:00:00.000Z,10800,11300,,,
2013,hyundai,sonata,gls,4.1,63044,nv,white,2015-02-20T12:00:00.000Z,11000,11300,,,
2012,honda,civic,ex,3.7,45247,il,brown,2015-02-19T18:00:00.000Z,11650,11300,,,
2013,hyundai,sonata,gls,4.5,51467,in,silver,2015-02-19T10:10:00.000Z,11650,11300,,,
2012,honda,civic,ex,3.6,35796,il,gray,2015-02-19T10:00:00.000Z,12050,11300,,,
2013,hyundai,sonata,gls,3.5,55866,co,white,2015-02-18T11:45:00.000Z,11400,11300,,,
2013,hyundai,sonata,gls,3.5,38366,tn,—,2015-02-18T10:30:00.000Z,12350,11300,,,
2012,hyundai,sonata,gls,3.5,53896,fl,blue,2015-02-17T09:30:00.000Z,10650,11300,,,
2012,hyundai,sonata,gls,3.5,37096,pa,black,2015-02-13T09:00:00.000Z,11550,11300,,,
2012,hyundai,sonata,gls,4.5,34259,ga,black,2015-02-12T10:00:00.000Z,11700,11300,,,
2013,hyundai,sonata,gls,4.6,51606,mi,white,2015-02-12T09:30:00.000Z,11550,11300,,,
2013,hyundai,sonata,gls,4.4,56555,co,gray,2015-02-11T11:45:00.000Z,11350,11300,,,
2013,hyundai,sonata,gls,4.1,53620,tn,—,2015-02-11T10:30:00.000Z,11450,11300,,,
2012,hyundai,sonata,gls,4.8,40993,oh,black,2015-02-10T09:30:00.000Z,11300,11300,,,
2012,honda,civic,ex,3.2,30932,pa,blue,2015-02-06T09:00:00.000Z,12400,11300,,,
2013,hyundai,sonata,gls,4,55383,ca,red,2015-02-05T11:30:00.000Z,11350,11300,,,
2012,honda,civic,ex,4.3,55726,il,black,2015-02-05T10:00:00.000Z,11300,11300,,,
2013,hyundai,sonata,gls,4,53625,tn,blue,2015-02-04T10:30:00.000Z,11500,11300,,,
2012,hyundai,sonata,gls,3.8,31926,ga,—,2015-01-29T10:00:00.000Z,11800,11300,,,
2012,hyundai,sonata,gls,3.6,44109,ga,white,2015-01-29T10:00:00.000Z,11250,11300,,,
2012,hyundai,sonata,gls,3.9,24593,oh,—,2015-01-27T09:30:00.000Z,12150,11300,,,
2012,hyundai,sonata,gls,4.4,38590,oh,silver,2015-01-27T09:30:00.000Z,11500,11300,,,
2012,nissan,rogue,s,3.5,65044,tx,black,2015-01-22T11:00:00.000Z,11450,11300,,,
2013,ford,fiesta,se,4.8,7822,ny,blue,2015-01-21T09:20:00.000Z,10850,11300,,,
2012,nissan,rogue,s,3.9,38649,fl,silver,2015-01-21T09:10:00.000Z,12750,11300,,,
2012,hyundai,sonata,gls,4,40730,pa,silver,2015-01-16T09:00:00.000Z,11350,11300,,,
2012,hyundai,sonata,gls,4,35544,,black,2015-01-15T10:00:00.000Z,11600,11300,,,
2012,hyundai,sonata,gls,4,32817,mn,gray,2015-01-14T10:30:00.000Z,11750,11300,,,
2012,hyundai,sonata,gls,3.3,24570,pa,black,2015-01-09T17:00:00.000Z,12050,11300,,,
2011,nissan,rogue,sv,3.4,70306,az,silver,2015-01-08T19:00:00.000Z,11650,11300,,,
2012,hyundai,sonata,gls,3.7,18212,nj,blue,2015-01-07T17:30:00.000Z,12300,11300,,,
2013,ford,fiesta,se,4.5,11813,nj,blue,2015-01-07T17:00:00.000Z,9975,11300,,,
2012,hyundai,sonata,gls,4.2,49560,fl,blue,2015-01-06T09:30:00.000Z,10800,11300,,,
2012,hyundai,sonata,gls,4.2,37332,pa,gray,2014-12-19T17:00:00.000Z,11250,11300,,,
2012,hyundai,sonata,gls,3.4,25911,pa,white,2014-12-19T17:00:00.000Z,11850,11300,,,
2012,hyundai,sonata,gls,4.6,37859,ca,gray,2015-02-03T12:30:00.000Z,11500,11250,,,
2013,hyundai,sonata,gls,3.7,54446,pa,blue,2015-02-27T09:00:00.000Z,11500,11200,,,
2013,hyundai,sonata,gls,3.6,59263,ma,black,2015-02-24T09:30:00.000Z,11200,11200,,,
2013,hyundai,sonata,gls,3.9,56691,nv,red,2015-02-20T12:00:00.000Z,12600,11200,,,
2013,hyundai,sonata,gls,3.9,56158,nv,blue,2015-02-20T12:00:00.000Z,11350,11200,,,
2013,hyundai,sonata,gls,3.5,59193,ca,gray,2015-02-17T12:30:00.000Z,11200,11200,,,
2012,hyundai,sonata,gls,4.3,42160,pa,silver,2015-02-13T09:00:00.000Z,11250,11200,,,
2012,hyundai,sonata,gls,4.1,34582,mn,silver,2015-02-11T10:30:00.000Z,11700,11200,,,
2013,hyundai,sonata,gls,3.7,49411,wi,gray,2015-02-11T10:00:00.000Z,11650,11200,,,
2013,hyundai,sonata,gls,3.5,57547,ca,red,2015-02-10T12:30:00.000Z,11250,11200,,,
2013,ford,fiesta,se,4.8,4425,il,red,2015-02-10T11:00:00.000Z,10650,11200,,,
2012,hyundai,sonata,gls,4.1,41830,oh,black,2015-02-10T09:30:00.000Z,11250,11200,,,
2012,hyundai,sonata,gls,4.2,36949,tn,black,2015-02-04T10:30:00.000Z,11550,11200,,,
2012,hyundai,sonata,gls,4.8,35811,nj,black,2015-02-04T09:30:00.000Z,11600,11200,,,
2013,hyundai,sonata,gls,3.9,49017,nj,red,2015-02-04T09:30:00.000Z,11750,11200,,,
2013,hyundai,sonata,gls,3.8,53732,oh,—,2015-02-03T09:30:00.000Z,11500,11200,,,
2012,honda,civic,ex,3.4,27056,tn,silver,2015-01-28T10:30:00.000Z,12450,11200,,,
2012,honda,civic,ex,3.4,59005,il,burgundy,2015-01-22T10:00:00.000Z,11200,11200,,,
2013,hyundai,sonata,gls,3.7,51862,tx,black,2015-01-21T10:00:00.000Z,11550,11200,,,
2013,ford,fiesta,se,5,12020,nj,red,2015-01-21T09:00:00.000Z,10600,11200,,,
2013,nissan,rogue,s,3.5,55188,ga,—,2015-01-20T09:30:00.000Z,12250,11200,,,
2013,hyundai,sonata,gls,4.1,63312,nc,white,2015-01-20T09:15:00.000Z,10900,11200,,,
2012,honda,civic,ex,4.3,52154,ga,blue,2015-01-15T10:00:00.000Z,11450,11200,,,
2012,hyundai,sonata,gls,3.2,36255,,black,2015-01-15T10:00:00.000Z,11550,11200,,,
2012,hyundai,sonata,gls,3.6,35931,mn,black,2015-01-14T10:30:00.000Z,11650,11200,,,
2012,hyundai,sonata,gls,4.2,31276,mn,silver,2015-01-14T10:30:00.000Z,11850,11200,,,
2012,hyundai,sonata,gls,3.5,31128,pa,blue,2015-01-09T17:00:00.000Z,11750,11200,,,
2013,hyundai,sonata,gls,4.1,52056,fl,blue,2015-01-08T17:45:00.000Z,11400,11200,,,
2013,ford,fiesta,se,4.6,4068,fl,—,2015-01-08T09:00:00.000Z,10750,11200,,,
2012,hyundai,sonata,gls,4.2,59344,tx,white,2015-01-07T18:30:00.000Z,10250,11200,,,
2013,hyundai,sonata,gls,3.5,56398,la,blue,2015-01-07T18:00:00.000Z,11100,11200,,,
2013,ford,fiesta,se,4.2,17922,fl,black,2015-02-27T09:00:00.000Z,10150,11100,,,
2013,ford,fiesta,se,4.9,10053,ca,black,2015-02-26T12:30:00.000Z,10600,11100,,,
2013,ford,fiesta,se,4.5,15371,ca,green,2015-02-26T12:30:00.000Z,10550,11100,,,
2013,ford,fiesta,se,3.6,23492,ca,black,2015-02-26T11:30:00.000Z,9750,11100,,,
2013,hyundai,sonata,gls,3.8,60971,ca,blue,2015-02-26T11:30:00.000Z,11100,11100,,,
2012,honda,civic,ex,3.5,22986,nj,silver,2015-02-25T09:30:00.000Z,12500,11100,,,
2012,nissan,rogue,s,4.4,18167,nj,black,2015-02-25T09:30:00.000Z,15250,11100,,,
2013,ford,fiesta,se,5,8473,oh,gray,2015-02-24T09:00:00.000Z,10650,11100,,,
2012,hyundai,sonata,gls,4.4,36567,tx,white,2015-02-19T19:00:00.000Z,11650,11100,,,
2013,hyundai,sonata,gls,4.2,60154,co,silver,2015-02-18T11:45:00.000Z,11150,11100,,,
2013,hyundai,sonata,gls,3.5,56911,fl,white,2015-02-17T09:30:00.000Z,11300,11100,,,
2012,honda,civic,ex,3.3,25341,ga,black,2015-02-12T10:00:00.000Z,12250,11100,,,
2012,hyundai,sonata,gls,3.7,46658,ga,blue,2015-02-12T10:00:00.000Z,11050,11100,,,
2013,hyundai,sonata,gls,3.9,41257,nj,blue,2015-02-11T09:30:00.000Z,12150,11100,,,
2013,hyundai,sonata,gls,3.4,56369,il,gray,2015-02-10T11:15:00.000Z,11300,11100,,,
2012,hyundai,sonata,gls,3.9,28735,oh,black,2015-02-10T09:30:00.000Z,11950,11100,,,
2013,nissan,rogue,s,4,57347,fl,white,2015-02-10T09:00:00.000Z,11950,11100,,,
2012,honda,civic,ex,3.3,44817,pa,silver,2015-02-06T09:00:00.000Z,11800,11100,,,
2012,hyundai,sonata,gls,3.3,35334,pa,gray,2015-02-06T09:00:00.000Z,11650,11100,,,
2013,hyundai,sonata,gls,3.6,60973,ca,red,2015-02-05T11:30:00.000Z,11050,11100,,,
2013,hyundai,sonata,gls,4.4,58391,tn,gray,2015-02-04T10:30:00.000Z,11250,11100,,,
2013,nissan,rogue,s,4.4,74929,nc,silver,2015-02-03T09:15:00.000Z,11250,11100,,,
2012,hyundai,sonata,gls,3.9,42655,pa,blue,2015-01-30T09:00:00.000Z,11350,11100,,,
2012,hyundai,sonata,gls,3.6,27936,pa,black,2015-01-30T09:00:00.000Z,12000,11100,,,
2013,ford,fiesta,se,4.4,15065,ca,green,2015-01-29T12:00:00.000Z,10300,11100,,,
2013,hyundai,sonata,gls,3.6,49931,nj,black,2015-01-28T10:00:00.000Z,11750,11100,,,
2013,ford,fiesta,se,4.7,9871,pa,blue,2015-01-28T09:00:00.000Z,10550,11100,,,
2012,hyundai,sonata,gls,3.8,38799,fl,black,2015-01-22T09:35:00.000Z,11500,11100,,,
2013,ford,fiesta,se,5,19673,ny,white,2015-01-21T09:20:00.000Z,10150,11100,,,
2012,honda,civic,ex,3.1,20901,pa,silver,2015-01-16T09:00:00.000Z,12700,11100,,,
2012,honda,civic,ex,3.4,59595,,gray,2015-01-15T12:00:00.000Z,10400,11100,,,
2012,hyundai,sonata,gls,3.8,36601,mn,red,2015-01-14T10:30:00.000Z,11600,11100,,,
2012,hyundai,sonata,gls,4.3,40127,oh,black,2015-01-13T17:30:00.000Z,11350,11100,,,
2012,hyundai,sonata,gls,3.6,34071,pa,gray,2015-01-09T17:00:00.000Z,11600,11100,,,
2013,ford,fiesta,se,4.7,3691,nj,gray,2015-01-07T17:00:00.000Z,10700,11100,,,
2013,ford,fiesta,se,4,6984,pa,gray,2015-01-07T17:00:00.000Z,10550,11100,,,
2012,nissan,rogue,s,3.7,53096,tx,silver,2014-12-31T18:10:00.000Z,12300,11100,,,
2012,hyundai,sonata,gls,3.7,27501,oh,gray,2014-12-30T17:30:00.000Z,11900,11100,,,
2012,hyundai,sonata,gls,4.2,39131,oh,gray,2014-12-30T17:30:00.000Z,11300,11100,,,
2012,honda,civic,ex,3.5,51163,pa,black,2015-02-27T09:00:00.000Z,11250,11000,,,
2012,hyundai,sonata,gls,4.2,40673,il,blue,2015-02-26T10:00:00.000Z,11600,11000,,,
2013,hyundai,sonata,gls,3.2,42042,nj,gray,2015-02-25T09:30:00.000Z,12150,11000,,,
2013,hyundai,sonata,gls,3.7,53150,il,white,2015-02-19T10:00:00.000Z,11550,11000,,,
2012,nissan,rogue,s,3.1,53383,tx,silver,2015-02-18T10:20:00.000Z,12000,11000,,,
2012,hyundai,sonata,gls,3.1,33137,pa,white,2015-02-13T09:00:00.000Z,11750,11000,,,
2012,hyundai,sonata,gls,3.3,28060,pa,gray,2015-02-13T09:00:00.000Z,12000,11000,,,
2013,hyundai,sonata,gls,4.1,61547,fl,black,2015-02-12T10:15:00.000Z,11000,11000,,,
2012,honda,civic,ex,3.2,13752,ga,gray,2015-02-12T10:00:00.000Z,12850,11000,,,
2012,honda,civic,ex,3.6,28707,nj,black,2015-02-11T09:30:00.000Z,12250,11000,,,
2012,hyundai,sonata,gls,4.3,45257,oh,gray,2015-02-10T09:30:00.000Z,11050,11000,,,
2012,hyundai,sonata,gls,4.2,38084,oh,gray,2015-02-10T09:30:00.000Z,11450,11000,,,
2012,hyundai,sonata,gls,3.7,38572,oh,blue,2015-02-10T09:30:00.000Z,11400,11000,,,
2012,hyundai,sonata,gls,4.1,44879,oh,gray,2015-02-10T09:30:00.000Z,11100,11000,,,
2012,honda,civic,ex,3.5,47954,pa,gray,2015-02-06T09:00:00.000Z,11700,11000,,,
2013,hyundai,sonata,gls,3.5,56972,ne,burgundy,2015-02-05T12:00:00.000Z,11300,11000,,,
2013,nissan,rogue,s,4.3,48888,tx,—,2015-02-04T10:30:00.000Z,12700,11000,,,
2013,ford,fiesta,se,4.1,17848,tn,—,2015-02-04T10:00:00.000Z,10300,11000,,,
2012,hyundai,sonata,gls,3.7,31021,fl,—,2015-02-03T09:30:00.000Z,11850,11000,,,
2012,hyundai,sonata,gls,3.2,27610,pa,white,2015-01-30T09:00:00.000Z,12000,11000,,,
2012,hyundai,sonata,gls,3.3,30760,pa,silver,2015-01-30T09:00:00.000Z,11850,11000,,,
2012,hyundai,sonata,gls,3.9,54762,ga,blue,2015-01-29T10:00:00.000Z,10800,11000,,,
2013,hyundai,sonata,gls,3.6,61954,mo,red,2015-01-28T10:30:00.000Z,11100,11000,,,
2012,hyundai,sonata,gls,3.9,44639,oh,black,2015-01-27T09:30:00.000Z,11250,11000,,,
2013,hyundai,sonata,gls,3.8,46553,oh,burgundy,2015-01-27T09:30:00.000Z,11900,11000,,,
2012,hyundai,sonata,gls,3.6,34203,pa,blue,2015-01-23T09:00:00.000Z,11700,11000,,,
2013,ford,fiesta,se,4.4,18008,ca,gray,2015-01-22T12:00:00.000Z,10250,11000,,,
2012,nissan,rogue,s,4.2,77694,ne,silver,2015-01-22T11:00:00.000Z,11750,11000,,,
2013,ford,fiesta,se,4.7,2796,hi,gray,2015-01-21T14:30:00.000Z,11150,11000,,,
2013,hyundai,sonata,gls,4.2,52843,in,silver,2015-01-21T13:30:00.000Z,11500,11000,,,
2011,nissan,rogue,sv,4.5,36538,tn,gray,2015-01-21T10:30:00.000Z,15400,11000,,,
2012,hyundai,sonata,gls,3.3,46859,tn,white,2015-01-21T10:30:00.000Z,11150,11000,,,
2013,ford,fiesta,se,4.3,20997,tn,red,2015-01-21T10:00:00.000Z,9850,11000,,,
2012,nissan,rogue,s,4,99940,pa,blue,2015-01-21T09:30:00.000Z,13600,11000,,,
2013,ford,fiesta,se,4.9,9445,,black,2015-01-15T12:00:00.000Z,10750,11000,,,
2012,honda,civic,ex,3.5,63330,,gray,2015-01-15T12:00:00.000Z,11050,11000,,,
2012,hyundai,sonata,gls,3.6,30759,hi,blue,2015-01-14T14:35:00.000Z,11850,11000,,,
2012,hyundai,sonata,gls,3.3,31709,mn,black,2015-01-14T10:30:00.000Z,11800,11000,,,
2012,hyundai,sonata,gls,4.3,61489,ca,white,2015-01-13T20:30:00.000Z,10400,11000,,,
2013,hyundai,sonata,gls,3.9,56886,ca,white,2015-01-13T20:30:00.000Z,11150,11000,,,
2012,nissan,rogue,s,3.7,67761,pa,blue,2015-01-09T17:30:00.000Z,13650,11000,,,
2013,ford,fiesta,se,3.5,13156,ca,black,2015-01-08T20:00:00.000Z,10500,11000,,,
2012,nissan,rogue,s,3.6,56058,ca,black,2015-01-06T20:30:00.000Z,11900,11000,,,
2013,ford,fiesta,se,5,9821,md,green,2015-01-06T09:30:00.000Z,10600,11000,,,
2012,hyundai,sonata,gls,3.4,49932,fl,gray,2015-01-06T09:30:00.000Z,10800,11000,,,
2013,hyundai,sonata,gls,3.6,60178,ca,blue,2014-12-31T20:30:00.000Z,10800,11000,,,
